timestamp,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw,pos_delta,angle_delta
19.549000,0.056395,1.814519,1.542466,-0.000970,1.795776,1.571003,0.060350,0.028537
19.596000,0.056736,1.826483,1.542134,-0.000977,1.809839,1.570790,0.060065,0.028656
19.647000,0.057257,1.844423,1.541313,-0.001410,1.822415,1.570366,0.062659,0.029053
19.697000,0.057614,1.856366,1.540512,-0.001405,1.837352,1.569573,0.062007,0.029061
19.749000,0.058170,1.874281,1.539024,-0.000182,1.852976,1.568322,0.062119,0.029298
19.799000,0.058555,1.886262,1.538457,-0.000131,1.867959,1.567186,0.061473,0.028729
19.850000,0.059137,1.904220,1.538325,-0.000011,1.882951,1.567147,0.062856,0.028822
19.899000,0.059721,1.922175,1.538274,0.000043,1.897622,1.567097,0.064532,0.028823
19.943000,0.060110,1.934145,1.538346,0.000454,1.912517,1.566224,0.063456,0.027878
19.998000,0.060498,1.946102,1.538492,0.000530,1.928969,1.566347,0.062367,0.027855
20.048000,0.061075,1.964038,1.538713,0.002443,1.945186,1.566098,0.061588,0.027385
20.098000,0.061458,1.975996,1.538861,0.002513,1.960140,1.566283,0.061040,0.027422
20.149000,0.062029,1.993932,1.539103,0.002488,1.975518,1.566614,0.062324,0.027511
20.196000,0.062406,2.005866,1.539397,0.002548,1.989546,1.566848,0.062043,0.027451
20.247000,0.062963,2.023765,1.539962,0.000915,2.002728,1.567325,0.065517,0.027363
20.299000,0.063329,2.035698,1.540347,0.000967,2.018248,1.567826,0.064757,0.027479
20.348000,0.063870,2.053621,1.540838,0.000417,2.032868,1.569082,0.066761,0.028244
20.398000,0.064228,2.065598,1.541035,0.000439,2.047846,1.569419,0.066212,0.028383
20.448000,0.064760,2.083567,1.541248,0.000786,2.062302,1.569811,0.067416,0.028563
20.496000,0.065114,2.095546,1.541382,0.000799,2.076684,1.569974,0.067023,0.028592
20.547000,0.065641,2.113515,1.541583,0.001925,2.093980,1.570212,0.066643,0.028629
20.598000,0.065990,2.125494,1.541717,0.001933,2.109261,1.570383,0.066082,0.028665
20.647000,0.066510,2.143449,1.541947,0.000784,2.125070,1.571065,0.068248,0.029118
20.698000,0.066855,2.155434,1.542069,0.000778,2.140357,1.571262,0.067776,0.029193
20.749000,0.067371,2.173414,1.542223,0.001565,2.154986,1.571502,0.068337,0.029279
20.797000,0.067713,2.185400,1.542327,0.001555,2.169376,1.571626,0.068071,0.029300
20.847000,0.068223,2.203380,1.542481,0.000887,2.183751,1.571763,0.070139,0.029282
20.898000,0.068562,2.215368,1.542553,0.000871,2.199042,1.571882,0.069632,0.029329
20.946000,0.069069,2.233350,1.542659,0.000272,2.213707,1.572304,0.071546,0.029645
20.997000,0.069406,2.245338,1.542730,0.000249,2.228997,1.572394,0.071061,0.029664
21.048000,0.069910,2.263320,1.542832,0.000737,2.244838,1.572320,0.071600,0.029488
21.096000,0.070245,2.275315,1.542866,0.000714,2.259238,1.572389,0.071366,0.029523
21.145000,0.070748,2.293308,1.542917,-0.000779,2.273630,1.572367,0.074184,0.029450
21.196000,0.071082,2.305303,1.542950,-0.000803,2.288930,1.572409,0.073726,0.029459
21.249000,0.071583,2.323296,1.542990,-0.002005,2.304461,1.572439,0.075960,0.029449
21.296000,0.071916,2.335253,1.542858,-0.002031,2.318516,1.572422,0.075818,0.029563
21.344000,0.072420,2.353188,1.542522,-0.001435,2.332920,1.571853,0.076585,0.029332
21.399000,0.072760,2.365144,1.542287,-0.001451,2.349366,1.571532,0.075869,0.029245
21.447000,0.073274,2.383078,1.541934,-0.001170,2.362480,1.571098,0.077241,0.029164
21.499000,0.073621,2.395034,1.541698,-0.001174,2.378029,1.570792,0.076703,0.029094
21.543000,0.074146,2.412996,1.541434,-0.001472,2.390775,1.570725,0.078815,0.029291
21.595000,0.074499,2.424971,1.541294,-0.001470,2.406350,1.570522,0.078217,0.029229
21.646000,0.075031,2.442934,1.541085,-0.001355,2.421613,1.570043,0.079306,0.028958
